time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-10-05T04:10:48.000Z,59.1471,-150.5604,24.6,1.8,ml,,,,0.98,ak,ak11730964,2015-10-05T04:56:04.815Z,"77km SSE of Fritz Creek, Alaska",earthquake
2015-10-05T04:02:45.340Z,47.6435,-122.7636667,19.702,0.63,ml,6,220,0.0896,0.28,uw,uw61088061,2015-10-05T04:27:17.360Z,"4km E of Seabeck, Washington",earthquake
2015-10-05T04:01:52.000Z,62.3374,-149.1495,0,1.8,ml,,,,0.8,ak,ak11730958,2015-10-05T04:56:04.175Z,"41km ENE of Y, Alaska",earthquake
2015-10-05T03:59:27.380Z,37.6635,-118.8221667,3.1,0.36,md,8,165,0.01608,0.06,nc,nc72535596,2015-10-05T21:02:32.460Z,"13km E of Mammoth Lakes, California",earthquake
2015-10-05T03:52:46.820Z,-32.9298,-177.7019,10,4.7,mb,,204,3.678,1.31,us,us10003kbm,2015-10-05T11:55:27.609Z,"200km SE of L'Esperance Rock, New Zealand",earthquake
2015-10-05T03:50:39.000Z,61.8949,-149.3439,1.6,1.5,ml,,,,0.58,ak,ak11730955,2015-10-05T04:16:23.738Z,"17km NNW of Fishhook, Alaska",earthquake
2015-10-05T03:21:09.000Z,60.1939,-141.3527,0,0.9,ml,,,,0.95,ak,ak11730953,2015-10-05T04:16:23.120Z,"61km ENE of Cape Yakataga, Alaska",earthquake
2015-10-05T03:14:06.000Z,62.3399,-151.4098,0.2,1.9,ml,,,,0.73,ak,ak11730941,2015-10-05T03:38:09.488Z,"67km W of Talkeetna, Alaska",earthquake
2015-10-05T03:13:25.000Z,60.2236,-141.066,35,1.4,ml,,,,0.93,ak,ak11730942,2015-10-05T03:38:10.111Z,"77km ENE of Cape Yakataga, Alaska",earthquake
2015-10-05T02:30:58.000Z,62.2501,-141.6472,8.6,1.5,ml,,,,0.38,ak,ak11730940,2015-10-05T03:01:57.589Z,"139km SSE of Tok, Alaska",earthquake
2015-10-05T02:28:21.000Z,63.7851,-148.4797,93.4,1.2,ml,,,,0.31,ak,ak11730938,2015-10-05T03:01:58.825Z,"25km ESE of Healy, Alaska",earthquake
2015-10-05T02:21:12.000Z,63.9747,-148.8015,119.8,1.3,ml,,,,0.51,ak,ak11730933,2015-10-05T03:01:58.216Z,"15km NNE of Healy, Alaska",earthquake
2015-10-05T02:11:26.500Z,33.2631667,-116.2176667,10.41,1.16,ml,48,66,0.0766,0.21,ci,ci37253215,2015-10-05T19:28:07.452Z,"15km E of Borrego Springs, California",earthquake
2015-10-05T02:02:51.010Z,-31.7991,-71.7373,33.08,4.1,mb,,181,0.865,0.56,us,us10003kbc,2015-10-05T10:05:27.020Z,"57km WSW of Illapel, Chile",earthquake
2015-10-05T01:58:29.130Z,38.779335,-122.731163,1.79,1.53,md,8,103,0.01246,0.03,nc,nc72535561,2015-10-05T02:00:03.250Z,"2km E of The Geysers, California",earthquake
2015-10-05T01:53:02.580Z,51.05,-179.6943,43.29,4.2,mb,,143,0.712,1.08,us,us10003kb9,2015-10-05T19:45:22.195Z,"47km WSW of Amatignak Island, Alaska",earthquake
2015-10-05T01:48:00.900Z,18.1872,-67.6877,7,3,Md,12,295.2,0.27847774,0.28,pr,pr15278000,2015-10-05T09:50:37.775Z,"48km WSW of Stella, Puerto Rico",earthquake
2015-10-05T01:46:43.949Z,38.4727,-118.3749,4.1,0.3,ml,5,139.51,0.048,0.0432,nn,nn00513575,2015-10-05T15:50:28.176Z,"22km ESE of Hawthorne, Nevada",earthquake
2015-10-05T01:41:41.723Z,39.9617,-120.5876,10.7,0.4,ml,7,146.67,0.049,0.1349,nn,nn00513645,2015-10-05T19:36:48.108Z,"19km NNW of Portola, California",earthquake
2015-10-05T01:13:24.290Z,46.2506667,-122.0636667,11.999,0.68,ml,24,92,0.05103,0.13,uw,uw61088026,2015-10-05T01:23:31.410Z,"37km SSE of Morton, Washington",earthquake
2015-10-05T01:09:38.220Z,-35.2621,179.8205,60.18,5,mb,,79,2.6,0.71,us,us10003kaz,2015-10-05T09:12:13.664Z,"Off the east coast of the North Island of New Zealand",earthquake
2015-10-05T01:04:16.000Z,60.0225,-152.8929,130.8,2.1,ml,,,,0.88,ak,ak11730912,2015-10-05T07:12:20.703Z,"52km S of Redoubt Volcano, Alaska",earthquake
2015-10-05T00:56:02.930Z,36.1411667,-118.2713333,6.94,0.95,ml,14,187,0.3068,0.22,ci,ci37253207,2015-10-05T20:16:05.259Z,"29km WSW of Olancha, California",earthquake
2015-10-05T00:38:46.590Z,37.4801667,-118.8426667,9.88,0.67,md,12,173,0.1102,0.05,nc,nc72535551,2015-10-05T20:38:58.130Z,"21km SSE of Mammoth Lakes, California",earthquake
2015-10-05T00:26:35.610Z,36.138,-118.2668333,4.56,2.41,ml,27,74,0.3022,0.17,ci,ci37253199,2015-10-05T19:17:49.570Z,"28km SW of Olancha, California",earthquake
2015-10-05T00:26:23.050Z,36.8069,141.9884,32.59,4.3,mb,,157,1.427,0.77,us,us10003kal,2015-10-05T08:29:01.161Z,"102km ESE of Iwaki, Japan",earthquake
2015-10-05T00:08:27.790Z,36.0773333,-117.8393333,1.37,0.03,ml,11,111,0.04223,0.11,ci,ci37253191,2015-10-05T20:54:32.624Z,"10km ENE of Coso Junction, California",earthquake
2015-10-05T00:00:35.000Z,63.1796,-150.7342,30.6,1.2,ml,,,,0.69,ak,ak11730907,2015-10-05T00:34:35.337Z,"92km WSW of Cantwell, Alaska",earthquake
2015-10-04T23:59:10.470Z,-8.08,122.6381,222.97,4.6,mb,,51,0.679,0.85,us,us10003kah,2015-10-05T08:01:38.446Z,"43km N of Palue, Indonesia",earthquake
2015-10-04T23:56:24.040Z,33.6,-116.8148333,8.62,0.7,ml,27,59,0.04065,0.09,ci,ci37253183,2015-10-05T13:30:12.115Z,"14km WNW of Anza, California",earthquake
2015-10-04T23:56:11.000Z,59.8781,-153.0966,125.4,2.1,ml,,,,0.84,ak,ak11730902,2015-10-05T07:12:42.354Z,"70km SSW of Redoubt Volcano, Alaska",earthquake
2015-10-04T23:50:42.660Z,33.5991667,-116.8188333,7.61,0.27,ml,17,83,0.03912,0.11,ci,ci37253175,2015-10-05T13:30:15.161Z,"14km WNW of Anza, California",earthquake
2015-10-04T23:31:38.140Z,36.1341667,-118.0673333,2.25,2.09,ml,27,82,0.1728,0.13,ci,ci37253167,2015-10-05T18:29:49.992Z,"15km NW of Coso Junction, California",earthquake
2015-10-04T23:26:40.220Z,36.1333333,-118.072,0.22,1.82,ml,17,81,0.1765,0.2,ci,ci37253159,2015-10-05T13:32:03.146Z,"15km NW of Coso Junction, California",earthquake
2015-10-04T23:14:55.700Z,18.1608,-68.5008,211,3.8,Md,12,338.4,0.99533333,0.5,pr,pr15277009,2015-10-05T09:41:17.986Z,"26km SSE of Boca de Yuma, Dominican Republic",earthquake
2015-10-04T23:10:46.000Z,59.4137,-152.7799,72.2,2.8,ml,,,,0.61,ak,ak11730892,2015-10-05T07:13:49.268Z,"67km SW of Anchor Point, Alaska",earthquake
2015-10-04T22:50:02.240Z,-6.5965,104.3763,50.96,4.7,mb,,157,3.543,0.57,us,us10003kaa,2015-10-05T06:52:46.680Z,"124km SSW of Kotaagung, Indonesia",earthquake
2015-10-04T22:47:25.250Z,37.5593333,-118.8321667,5.16,0.11,md,10,303,0.03074,0.02,nc,nc72535531,2015-10-05T20:30:26.430Z,"15km SE of Mammoth Lakes, California",earthquake
2015-10-04T22:43:11.192Z,41.8677,-119.635,9.3,1.5,ml,5,221.98,0.147,0.16,nn,nn00513554,2015-10-05T04:42:38.532Z,"68km ESE of Lakeview, Oregon",earthquake
2015-10-04T22:41:52.504Z,38.3343,-118.5739,10.9,0.1,ml,5,220.96,0.099,0.0424,nn,nn00513553,2015-10-05T04:42:17.524Z,"21km SSE of Hawthorne, Nevada",earthquake
2015-10-04T22:34:57.631Z,41.8662,-119.6327,8.5,1.9,ml,6,192.1,0.149,0.1138,nn,nn00513552,2015-10-05T04:41:56.621Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-04T22:19:20.000Z,63.1816,-151.3336,0.4,1.3,ml,,,,0.45,ak,ak11730826,2015-10-04T22:46:59.475Z,"114km NNW of Talkeetna, Alaska",earthquake
2015-10-04T22:03:46.000Z,59.9937,-152.7402,97.7,2.1,ml,,,,0.55,ak,ak11730820,2015-10-05T07:13:27.531Z,"54km S of Redoubt Volcano, Alaska",earthquake
2015-10-04T21:39:22.150Z,36.7145,70.9638,228.41,4.4,mb,,80,0.514,0.96,us,us10003k9p,2015-10-05T05:41:58.508Z,"20km SE of Jarm, Afghanistan",earthquake
2015-10-04T21:34:32.000Z,60.3321,-141.2785,0.1,1.4,ml,,,,0.65,ak,ak11730751,2015-10-04T22:10:14.315Z,"70km ENE of Cape Yakataga, Alaska",earthquake
2015-10-04T21:29:34.000Z,60.3229,-152.2873,103.3,3,ml,,,,0.68,ak,ak11730739,2015-10-05T05:32:01.800Z,"30km SE of Redoubt Volcano, Alaska",earthquake
2015-10-04T21:10:02.000Z,61.7337,-149.4002,32.6,1.5,ml,,,,0.44,ak,ak11730737,2015-10-04T22:10:16.698Z,"8km W of Fishhook, Alaska",earthquake
2015-10-04T21:05:42.720Z,35.705,-121.0376667,7.87,1.98,md,80,53,0.09718,0.07,nc,nc72535526,2015-10-05T20:45:07.260Z,"14km W of Lake Nacimiento, California",earthquake
2015-10-04T20:53:15.600Z,20.0270004,-155.5398407,13.62,2.56,md,48,189,0.1481,0.27,hv,hv61053061,2015-10-04T21:27:16.569Z,"9km SW of Honoka'a, Hawaii",earthquake
2015-10-04T20:51:51.682Z,41.8646,-119.628,7.9,1.6,ml,6,208.41,0.153,0.1263,nn,nn00513524,2015-10-05T04:41:14.500Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-04T20:37:34.000Z,61.1304,-147.0166,12.4,1.5,ml,,,,1.1,ak,ak11730680,2015-10-04T20:54:00.838Z,"36km W of Valdez, Alaska",earthquake
2015-10-04T20:34:09.430Z,37.5466667,-118.8245,6.11,0.34,md,15,161,0.04344,0.02,nc,nc72535521,2015-10-05T20:27:25.440Z,"17km SE of Mammoth Lakes, California",earthquake
2015-10-04T20:30:09.190Z,37.482,-118.8448333,5.08,0.66,md,11,173,0.1086,0.05,nc,nc72535516,2015-10-05T20:13:53.100Z,"21km SSE of Mammoth Lakes, California",earthquake
2015-10-04T20:23:29.000Z,61.1731,-146.3586,0.6,1.1,ml,,,,0.85,ak,ak11730677,2015-10-04T20:54:02.185Z,"4km N of Valdez, Alaska",earthquake
2015-10-04T20:21:10.000Z,61.2481,-147.7724,19.2,1.4,ml,,,,0.52,ak,ak11730676,2015-10-04T20:54:01.480Z,"72km NE of Whittier, Alaska",earthquake
2015-10-04T20:13:32.540Z,33.5576667,-117.604,5.28,0.94,ml,17,156,0.04846,0.14,ci,ci37253111,2015-10-05T18:23:43.714Z,"3km ESE of Ladera Ranch, California",earthquake
2015-10-04T19:53:56.240Z,36.601,-98.2273,5,2.8,mb_lg,,154,0.202,0.23,us,us10003k90,2015-10-05T03:56:31.387Z,"7km NNE of Helena, Oklahoma",earthquake
2015-10-04T19:50:06.253Z,38.0588,-118.7837,6.7,0.8,ml,7,225.52,0.005,0.0722,nn,nn00513519,2015-10-05T04:40:32.615Z,"44km ESE of Bridgeport, California",earthquake
2015-10-04T19:42:57.720Z,37.5495,-118.8161667,8.66,0.81,md,19,135,0.04174,0.04,nc,nc72535506,2015-10-05T20:06:21.530Z,"17km SE of Mammoth Lakes, California",earthquake
2015-10-04T19:22:25.130Z,37.3236667,-97.5131667,0.99,1.89,ml,20,209,0.05312,0.05,ismpkansas,ismpkansas70141208,2015-10-05T20:51:55.530Z,"13km ESE of Conway Springs, Kansas",earthquake
2015-10-04T19:16:48.180Z,35.7275009,-121.1169968,7.17,1.42,md,14,91,0.03369,0.05,nc,nc72535501,2015-10-04T19:18:23.270Z,"11km NE of San Simeon, California",earthquake
2015-10-04T19:16:08.700Z,45.8863333,-112.0416667,-2,1.16,ml,7,111,0.124,0.16,mb,mb80100349,2015-10-05T15:22:28.170Z,"4km ENE of Whitehall, Montana",quarry blast
2015-10-04T19:02:17.590Z,37.5983333,-118.8171667,6.83,0.34,md,10,249,0.0126,0.04,nc,nc72535496,2015-10-05T20:00:20.250Z,"14km ESE of Mammoth Lakes, California",earthquake
2015-10-04T19:02:12.000Z,64.9238,-147.4346,0.9,1,ml,,,,0.71,ak,ak11730620,2015-10-04T19:43:03.585Z,"14km NNE of Badger, Alaska",earthquake
2015-10-04T18:52:05.630Z,43.3118333,-110.7965,2.46,1.3,ml,8,202,0.065,0.12,mb,mb80100339,2015-10-05T15:16:19.170Z,"3km NNW of Hoback, Wyoming",earthquake
2015-10-04T18:42:09.280Z,46.3208333,-122.2275,9.799,0.48,ml,9,127,0.03071,0.11,uw,uw61087886,2015-10-04T21:32:15.250Z,"26km S of Morton, Washington",earthquake
2015-10-04T18:24:35.458Z,41.8797,-119.6079,6.3,2.2,ml,5,76.95,0.157,0.1146,nn,nn00513459,2015-10-05T04:39:50.126Z,"70km ESE of Lakeview, Oregon",earthquake
2015-10-04T18:19:23.000Z,61.8518,-151.021,62,1.6,ml,,,,0.64,ak,ak11730608,2015-10-04T19:08:18.052Z,"53km WNW of Willow, Alaska",earthquake
2015-10-04T18:16:53.840Z,-23.8704,-179.7336,519.98,4.8,mb,,99,5.591,0.99,us,us10003k8j,2015-10-05T02:19:34.557Z,"South of the Fiji Islands",earthquake
2015-10-04T18:08:31.000Z,60.7428,-152.1583,17.2,2,ml,,,,0.93,ak,ak11730596,2015-10-05T07:15:05.859Z,"42km NE of Redoubt Volcano, Alaska",earthquake
2015-10-04T18:02:28.000Z,63.2676,-151.1478,0.2,1.3,ml,,,,0.67,ak,ak11730562,2015-10-04T18:33:28.255Z,"110km W of Cantwell, Alaska",earthquake
2015-10-04T17:57:42.000Z,60.1417,-141.6474,0.2,1.3,ml,,,,0.26,ak,ak11730561,2015-10-04T18:33:30.404Z,"44km ENE of Cape Yakataga, Alaska",earthquake
2015-10-04T17:47:40.220Z,46.2418333,-122.0726667,11.221,0.64,ml,5,255,0.04453,0.08,uw,uw61087826,2015-10-04T21:41:31.220Z,"38km SSE of Morton, Washington",earthquake
2015-10-04T17:46:18.000Z,61.2364,-146.8992,4.7,2,ml,,,,0.76,ak,ak11730550,2015-10-05T07:15:27.229Z,"31km WNW of Valdez, Alaska",earthquake
2015-10-04T17:45:55.650Z,-7.619,116.9098,313.25,4.9,mb,,53,2.858,1.38,us,us10003k8a,2015-10-04T18:39:31.814Z,"81km NNE of Obelobel, Indonesia",earthquake
2015-10-04T17:33:20.390Z,37.4748333,-118.7776667,8.43,1.75,md,29,153,0.04636,0.04,nc,nc72535491,2015-10-05T21:13:50.040Z,"25km SE of Mammoth Lakes, California",earthquake
2015-10-04T17:23:24.810Z,35.5625,-120.8126667,4.65,2.6,mh,30,90,0.08182,0.06,nc,nc72535486,2015-10-05T21:37:59.405Z,"9km W of Templeton, California",earthquake
2015-10-04T16:57:22.040Z,-30.5168,-72.1695,10,4.9,mb,,142,0.486,0.53,us,us10003k82,2015-10-05T00:59:57.040Z,"93km W of Ovalle, Chile",earthquake
2015-10-04T16:56:22.060Z,44.6121667,-110.2755,5.07,1.79,ml,12,113,0.069,0.09,uu,uu60125407,2015-10-05T15:34:37.650Z,"47km ENE of Old Faithful Geyser, Wyoming",earthquake
2015-10-04T16:43:18.730Z,-24.927,179.8343,499.65,4.6,mb,,48,4.74,0.82,us,us10003k81,2015-10-05T00:45:52.735Z,"South of the Fiji Islands",earthquake
2015-10-04T16:40:16.560Z,-9.2723,110.3282,47.26,4.8,mb,,57,1.364,1.21,us,us10003k7z,2015-10-05T00:42:51.594Z,"146km S of Bambanglipuro, Indonesia",earthquake
2015-10-04T16:35:57.290Z,19.4208336,-155.4335022,3.16,1.88,md,43,35,0.05343,0.27,hv,hv61052976,2015-10-04T16:39:27.030Z,"20km W of Volcano, Hawaii",earthquake
2015-10-04T16:24:38.000Z,60.1661,-141.3321,0.6,1.3,ml,,,,0.74,ak,ak11730495,2015-10-04T16:42:25.233Z,"62km E of Cape Yakataga, Alaska",earthquake
2015-10-04T16:08:35.000Z,59.8629,-150.9342,52.8,3.3,ml,,,,0.65,ak,ak11730473,2015-10-05T00:11:18.055Z,"24km NE of Fritz Creek, Alaska",earthquake
2015-10-04T16:00:43.000Z,63.2376,-154.2124,0,1.7,ml,,,,0.48,ak,ak11730471,2015-10-04T16:42:25.928Z,"76km ENE of McGrath, Alaska",earthquake
2015-10-04T15:53:05.970Z,46.2405,-122.0486667,9.92,0.72,ml,11,264,0.06124,0.11,uw,uw61087731,2015-10-04T16:00:09.860Z,"39km SSE of Morton, Washington",earthquake
2015-10-04T15:52:24.120Z,46.2445,-122.0636667,11.067,0.83,ml,10,257,0.05069,0.15,uw,uw61087726,2015-10-04T16:02:16.960Z,"38km SSE of Morton, Washington",earthquake
2015-10-04T15:48:19.760Z,44.8775,-111.4888333,13,0.98,md,17,64,0.063,0.14,mb,mb80100324,2015-10-04T18:08:53.250Z,"38km NW of West Yellowstone, Montana",earthquake
2015-10-04T15:46:59.186Z,41.8667,-119.5971,3.9,1.2,ml,7,181.39,0.171,0.082,nn,nn00513428,2015-10-05T04:39:28.291Z,"71km ESE of Lakeview, Oregon",earthquake
2015-10-04T15:43:24.000Z,61.5532,-146.4396,29.3,1.4,ml,,,,0.66,ak,ak11730437,2015-10-04T16:05:12.064Z,"47km N of Valdez, Alaska",earthquake
2015-10-04T15:42:12.600Z,44.4486667,-114.1158333,5.89,2.04,ml,11,100,0.528,0.19,mb,mb80100319,2015-10-04T17:57:43.530Z,"11km SE of Challis, Idaho",earthquake
2015-10-04T15:40:54.000Z,66.1292,-150.3599,19.7,1,ml,,,,0.49,ak,ak11730436,2015-10-04T16:05:13.317Z,"112km ESE of New Allakaket, Alaska",earthquake
2015-10-04T15:30:11.950Z,32.1208333,-115.2071667,24.15,2.87,ml,16,272,0.2129,0.27,ci,ci37253063,2015-10-05T18:09:55.539Z,"12km SSW of Alberto Oviedo Mota, B.C., MX",earthquake
2015-10-04T15:16:22.960Z,47.7133333,-113.6935,3.31,0.11,md,8,181,0.262,0.07,mb,mb80100379,2015-10-05T02:25:41.410Z,"34km ENE of Pablo, Montana",earthquake
2015-10-04T15:14:28.000Z,59.575,-152.5676,40,1.4,ml,,,,,ak,ak11730429,2015-10-04T16:05:12.676Z,"47km WSW of Anchor Point, Alaska",earthquake
2015-10-04T15:02:14.000Z,60.5405,-149.3846,0,1,ml,,,,0.57,ak,ak11730424,2015-10-04T15:28:43.670Z,"41km N of Bear Creek, Alaska",earthquake
2015-10-04T14:58:05.000Z,64.5983,-148.1015,9.5,1.6,ml,,,,0.71,ak,ak11730390,2015-10-04T15:28:43.048Z,"28km S of Ester, Alaska",earthquake
2015-10-04T14:57:41.980Z,-15.6198,-172.9675,8.47,4.8,mb,,68,2.053,0.84,us,us10003k7u,2015-10-04T23:00:21.539Z,"91km ENE of Hihifo, Tonga",earthquake
2015-10-04T14:55:41.000Z,59.8935,-140.5935,0,1.5,ml,,,,0.85,ak,ak11730388,2015-10-04T15:28:44.889Z,"62km NW of Yakutat, Alaska",earthquake
2015-10-04T14:50:34.280Z,-16.2995,-72.1261,92,5.4,mwb,,129,2.673,0.78,us,us10003k7q,2015-10-05T04:30:57.096Z,"33km SSW of Lluta, Peru",earthquake
2015-10-04T14:30:34.057Z,41.8655,-119.6136,9.2,3,ml,9,76.25,0.161,0.1994,nn,nn00513404,2015-10-05T04:37:25.819Z,"70km ESE of Lakeview, Oregon",earthquake
2015-10-04T14:26:15.000Z,63.3739,-148.7714,36.7,1.2,ml,,,,0.94,ak,ak11730383,2015-10-04T15:28:44.296Z,"9km ESE of Cantwell, Alaska",earthquake
2015-10-04T14:25:52.110Z,48.3546667,-122.8716667,23.3,1.26,ml,15,95,0.2134,0.19,uw,uw61087696,2015-10-04T15:43:53.300Z,"14km W of Ault Field, Washington",earthquake
2015-10-04T14:12:16.000Z,61.5412,-146.5074,33.9,1.4,ml,,,,0.51,ak,ak11730381,2015-10-04T14:51:14.115Z,"46km N of Valdez, Alaska",earthquake
2015-10-04T14:08:43.786Z,37.8776,-118.4674,10.7,0.9,ml,9,121.91,0.285,0.1251,nn,nn00513419,2015-10-05T04:38:22.578Z,"51km ENE of Mammoth Lakes, California",earthquake
2015-10-04T14:08:24.120Z,33.595,-116.7418333,12.11,0.35,ml,17,94,0.01863,0.1,ci,ci37253055,2015-10-05T18:01:31.161Z,"8km NW of Anza, California",earthquake
2015-10-04T14:01:07.000Z,61.5007,-146.4742,32.7,1.4,ml,,,,0.58,ak,ak11730379,2015-10-04T14:51:13.496Z,"41km N of Valdez, Alaska",earthquake
2015-10-04T13:56:15.100Z,36.0876667,-117.72,1.97,0.26,ml,12,126,0.07232,0.08,ci,ci37253047,2015-10-05T20:52:57.746Z,"21km ENE of Coso Junction, California",earthquake
2015-10-04T13:54:23.090Z,46.2558333,-122.0606667,12.297,1.63,ml,25,62,0.05392,0.14,uw,uw61087681,2015-10-04T15:33:58.050Z,"37km SSE of Morton, Washington",earthquake
2015-10-04T13:52:22.590Z,33.6046667,-116.8096667,9.31,0.35,ml,23,88,0.03958,0.15,ci,ci37253039,2015-10-05T17:57:41.218Z,"14km WNW of Anza, California",earthquake
2015-10-04T13:47:30.460Z,-23.8809,-66.7569,208.74,4.4,mb,,37,1.6,1.13,us,us10003k7c,2015-10-04T21:49:59.004Z,"58km NW of San Antonio de los Cobres, Argentina",earthquake
2015-10-04T13:45:52.190Z,36.6491661,-121.260498,3.23,1.56,md,9,145,0.0201,0.05,nc,nc72535471,2015-10-04T13:47:27.990Z,"20km SSE of Ridgemark, California",earthquake
2015-10-04T13:41:31.328Z,36.3456,-116.8812,8.2,0.2,ml,8,215.62,0.234,0.1102,nn,nn00513416,2015-10-05T04:38:01.192Z,"63km S of Beatty, Nevada",earthquake
2015-10-04T13:40:17.000Z,64.4856,-146.2047,9.3,1.5,ml,,,,0.41,ak,ak11730376,2015-10-04T14:14:34.768Z,"33km E of Salcha, Alaska",earthquake
2015-10-04T13:28:19.765Z,41.8654,-119.599,9.8,3.3,ml,8,76.25,0.17,0.1242,nn,nn00513400,2015-10-05T04:36:15.803Z,"71km ESE of Lakeview, Oregon",earthquake
2015-10-04T13:11:30.000Z,61.5828,-151.8916,16.3,1.1,ml,,,,0.27,ak,ak11730346,2015-10-04T13:37:21.845Z,"99km W of Willow, Alaska",earthquake
2015-10-04T13:09:24.670Z,33.6716667,-116.7353333,13.88,0.61,ml,28,69,0.04317,0.13,ci,ci37253031,2015-10-05T17:42:38.869Z,"8km SSW of Idyllwild, California",earthquake
2015-10-04T12:55:50.760Z,27.624,143.0357,28.27,4.7,mb,,154,0.922,0.56,us,us10003k76,2015-10-04T20:58:27.778Z,"100km NE of Chichi-shima, Japan",earthquake
2015-10-04T12:46:59.000Z,63.0433,-151.5492,0,1.6,ml,,,,0.46,ak,ak11730342,2015-10-04T13:37:21.232Z,"108km NW of Talkeetna, Alaska",earthquake
2015-10-04T12:09:54.000Z,56.5125,-156.3883,72.5,3.1,ml,,,,0.71,ak,ak11730334,2015-10-04T20:12:36.890Z,"90km NNW of Chirikof Island, Alaska",earthquake
2015-10-04T11:55:59.000Z,62.0561,-148.8301,22.7,1.7,ml,,,,0.94,ak,ak11730332,2015-10-04T12:24:54.963Z,"28km N of Sutton-Alpine, Alaska",earthquake
2015-10-04T11:45:15.970Z,36.7956657,-121.5136642,5.32,1.25,md,10,73,0.02454,0.04,nc,nc72535456,2015-10-04T11:46:53.290Z,"5km SSE of San Juan Bautista, California",earthquake
2015-10-04T11:35:16.730Z,37.2255,-97.8738333,3.39,2.46,ml,20,82,0.02554,0.06,ismpkansas,ismpkansas70141143,2015-10-05T20:43:45.167Z,"15km ESE of Harper, Kansas",earthquake
2015-10-04T11:16:11.000Z,62.987,-151.3714,5.9,1.7,ml,14,100.799991936001,0.6000746,1.08,ak,ak11730330,2015-10-04T12:24:56.201Z,"98km NW of Talkeetna, Alaska",earthquake
2015-10-04T10:56:43.000Z,65.5534,-149.2215,17.8,0.8,ml,,,,0.74,ak,ak11730326,2015-10-04T22:10:15.381Z,"90km NE of Manley Hot Springs, Alaska",earthquake
2015-10-04T10:51:48.560Z,44.5785,-110.6805,5.66,1.7,ml,10,127,0.038,0.16,uu,uu60125382,2015-10-05T15:44:58.880Z,"17km NE of Old Faithful Geyser, Wyoming",earthquake
2015-10-04T10:46:49.977Z,35.9379,-115.9466,0,1.2,ml,10,115.32,0.409,0.1891,nn,nn00513385,2015-10-05T04:34:00.989Z,"30km S of Pahrump, Nevada",earthquake
2015-10-04T10:33:48.250Z,34.7013333,-116.2385,2.69,1.84,ml,17,75,0.0741,0.27,ci,ci37253023,2015-10-05T13:36:53.977Z,"8km WSW of Ludlow, California",earthquake
2015-10-04T10:29:22.000Z,60.0622,-152.4805,73.1,1.6,ml,,,,0.34,ak,ak11730297,2015-10-04T11:11:26.586Z,"48km NW of Anchor Point, Alaska",earthquake
2015-10-04T10:11:55.980Z,-30.5964,-71.8648,27.41,5.2,mb,,144,0.212,0.55,us,us10003k6h,2015-10-04T18:14:37.068Z,"63km W of Ovalle, Chile",earthquake
2015-10-04T10:08:15.061Z,38.7152,-116.2451,0.4,2.2,ml,6,201.59,0.633,0.3606,nn,nn00513381,2015-10-05T04:33:39.839Z,"59km N of Warm Springs, Nevada",earthquake
2015-10-04T09:57:30.070Z,33.182,-116.4086667,10.31,1.49,ml,38,102,0.08626,0.25,ci,ci37253015,2015-10-05T13:37:11.667Z,"9km SSW of Borrego Springs, California",earthquake
2015-10-04T09:50:55.670Z,37.4018333,-118.4738333,14.46,0.42,md,4,133,0.04507,0.14,nc,nc72535451,2015-10-05T18:52:09.560Z,"4km NNW of West Bishop, California",earthquake
2015-10-04T09:50:08.877Z,41.8758,-119.6078,4.9,1,ml,5,221.29,0.159,0.1116,nn,nn00513415,2015-10-05T04:37:39.804Z,"70km ESE of Lakeview, Oregon",earthquake
2015-10-04T09:47:51.000Z,60.171,-150.6235,49.1,1.3,ml,,,,0.38,ak,ak11730294,2015-10-04T10:35:06.625Z,"41km S of Sterling, Alaska",earthquake
2015-10-04T09:39:09.890Z,19.5041676,-155.2696686,31.29,2.44,ml,60,59,0.04409,0.16,hv,hv61052806,2015-10-04T17:41:49.960Z,"8km NNW of Volcano, Hawaii",earthquake
2015-10-04T09:36:48.000Z,60.7527,-142.7239,0.8,1.2,ml,,,,0.57,ak,ak11730292,2015-10-04T09:58:04.958Z,"78km NNW of Cape Yakataga, Alaska",earthquake
2015-10-04T09:28:36.000Z,63.2494,-154.1105,12.6,1.4,ml,,,,0.35,ak,ak11730289,2015-10-04T09:58:04.347Z,"81km ENE of McGrath, Alaska",earthquake
2015-10-04T09:27:49.660Z,45.3996667,-122.3556667,20.147,0.86,md,8,107,0.09317,0.13,uw,uw61087641,2015-10-04T15:50:40.710Z,"7km W of Sandy, Oregon",earthquake
2015-10-04T09:27:01.810Z,37.4533333,-118.8455,7.46,0.61,md,8,187,0.1371,0.12,nc,nc72535441,2015-10-05T18:46:38.360Z,"24km SSE of Mammoth Lakes, California",earthquake
2015-10-04T09:25:41.600Z,18.7089,-64.5863,28,2.4,Md,5,205.2,0.2407485,0.09,pr,pr15277007,2015-10-04T11:56:20.702Z,"32km N of Road Town, British Virgin Islands",earthquake
2015-10-04T09:17:04.550Z,19.1538334,-155.6313324,0.58,1.81,md,43,78,0.09307,0.24,hv,hv61052801,2015-10-04T09:20:33.960Z,"16km NE of Hawaiian Ocean View, Hawaii",earthquake
